,total_price,unit_price,pizza_size,pizza_ingredients,pizza_category,pizza_name_id,pizza_id,day_of_week,hour_of_day,day_of_month,quantity
407,20.75,20.75,0,8,0,80,408,1.0,17.0,1.0,1
408,16.75,16.75,1,7,0,9,409,1.0,17.0,1.0,1
409,16.0,16.0,1,20,1,18,410,1.0,17.0,1.0,1
410,20.25,20.25,0,18,3,88,411,1.0,17.0,1.0,1
411,12.0,12.0,2,1,1,3,412,1.0,17.0,1.0,1
412,20.75,20.75,0,7,0,8,413,1.0,17.0,1.0,1
413,16.75,16.75,1,7,0,9,414,1.0,17.0,1.0,1
414,16.0,16.0,1,5,1,30,415,1.0,17.0,1.0,1
415,20.75,20.75,0,4,2,3,416,1.0,17.0,1.0,1
416,20.75,20.75,0,7,0,3,417,1.0,17.0,1.0,1
417,16.5,16.5,1,14,2,3,418,1.0,17.0,1.0,1
418,12.0,12.0,2,30,1,3,419,1.0,17.0,1.0,1
419,20.75,20.75,0,8,0,3,420,1.0,17.0,1.0,1
420,20.75,20.75,0,14,2,53,421,1.0,18.0,1.0,1
421,16.5,16.5,0,23,1,26,422,1.0,18.0,1.0,1
422,16.25,16.25,1,12,2,60,423,1.0,18.0,1.0,1
423,12.0,12.0,2,18,3,90,424,1.0,18.0,1.0,1
424,20.5,20.5,0,20,1,17,425,1.0,18.0,1.0,1
425,20.75,20.75,0,21,2,56,426,1.0,18.0,1.0,1
426,20.25,20.25,0,31,1,41,427,1.0,18.0,1.0,1
427,23.65,23.65,2,3,1,4,428,1.0,18.0,1.0,1
428,20.75,20.75,0,14,1,53,429,1.0,18.0,1.0,1
429,16.0,16.0,1,30,1,45,430,1.0,18.0,1.0,1
430,20.75,20.75,0,26,1,71,431,1.0,18.0,1.0,1
431,12.5,12.5,2,26,1,73,432,1.0,18.0,1.0,1
432,16.5,16.5,0,23,1,26,433,1.0,18.0,1.0,1
433,16.25,16.25,1,12,1,60,434,1.0,19.0,1.0,1
434,12.5,12.5,2,26,1,73,435,1.0,19.0,1.0,1
435,20.25,20.25,0,31,1,41,436,1.0,19.0,1.0,1
436,20.75,20.75,0,10,0,65,437,1.0,19.0,1.0,1
437,20.75,20.75,0,26,3,71,438,1.0,19.0,1.0,1
438,20.75,20.75,0,8,0,80,439,1.0,19.0,1.0,1
439,18.5,18.5,0,17,3,20,440,1.0,19.0,1.0,1
440,20.75,20.75,0,26,3,71,441,1.0,19.0,1.0,1
441,18.5,18.5,0,17,3,20,442,1.0,20.0,1.0,1
442,9.75,9.75,2,16,1,52,443,1.0,20.0,1.0,1
443,20.75,20.75,0,14,2,53,444,1.0,20.0,1.0,1
444,24.0,12.0,2,1,1,3,445,1.0,20.0,1.0,2
445,12.75,12.75,2,8,0,82,446,1.0,20.0,1.0,1
446,20.75,20.75,0,2,0,0,447,1.0,20.0,1.0,1
447,14.75,14.75,1,22,3,22,448,1.0,20.0,1.0,1
448,11.0,11.0,2,19,1,49,449,1.0,20.0,1.0,1
449,20.75,20.75,0,21,2,56,450,1.0,20.0,1.0,1
450,20.75,20.75,0,7,0,8,451,1.0,20.0,1.0,1
451,16.75,16.75,1,9,0,12,452,1.0,20.0,1.0,1
452,12.25,12.25,2,12,2,61,453,1.0,20.0,1.0,1
453,20.75,20.75,0,10,0,65,454,1.0,20.0,1.0,1
454,12.0,12.0,2,1,1,3,455,1.0,20.0,1.0,1
455,16.75,16.75,1,7,0,9,456,1.0,20.0,1.0,1
456,41.5,20.75,0,9,0,11,457,1.0,20.0,1.0,2
457,12.75,12.75,2,2,0,2,458,1.0,21.0,1.0,1
458,20.75,20.75,0,2,0,0,459,1.0,21.0,1.0,1
459,12.25,12.25,2,12,2,61,460,1.0,21.0,1.0,1
460,16.5,16.5,1,6,2,69,461,1.0,21.0,1.0,1
461,16.0,16.0,1,18,3,89,462,1.0,21.0,1.0,1
462,17.95,17.95,0,22,3,21,463,1.0,21.0,1.0,1
463,20.5,20.5,0,5,1,29,464,1.0,21.0,1.0,1
464,21.0,21.0,0,13,3,35,465,1.0,21.0,1.0,1
465,20.75,20.75,0,24,2,62,466,1.0,21.0,1.0,1
466,12.0,12.0,2,1,1,3,467,1.0,21.0,1.0,1
467,20.75,20.75,0,9,0,11,468,1.0,21.0,1.0,1
468,16.75,16.75,1,9,0,12,469,1.0,22.0,1.0,1
469,25.5,25.5,3,15,1,86,470,1.0,22.0,1.0,1
470,16.25,16.25,1,0,2,6,471,1.0,22.0,1.0,1
471,20.75,20.75,0,11,0,14,472,1.0,22.0,1.0,1
472,20.75,20.75,0,4,2,32,473,1.0,22.0,1.0,1
473,25.5,25.5,3,15,1,86,474,1.0,22.0,1.0,1
474,12.75,12.75,2,7,0,10,475,1.0,22.0,1.0,1
475,20.75,20.75,0,7,0,8,476,4.0,11.0,1.0,1
476,16.75,16.75,1,13,3,36,477,4.0,11.0,1.0,1
477,17.5,17.5,0,19,1,47,478,4.0,11.0,1.0,1
478,12.0,12.0,2,15,1,85,479,4.0,11.0,1.0,1
479,20.75,20.75,0,6,2,68,480,4.0,11.0,1.0,1
480,12.75,12.75,2,7,0,10,481,4.0,11.0,1.0,1
481,16.75,16.75,1,9,0,12,482,4.0,11.0,1.0,1
482,12.5,12.5,2,21,2,58,483,4.0,11.0,1.0,1
483,16.0,16.0,1,30,1,45,484,4.0,11.0,1.0,1
484,9.75,9.75,2,16,1,52,485,4.0,11.0,1.0,1
485,20.75,20.75,0,6,2,68,486,4.0,11.0,1.0,1
486,20.75,20.75,0,6,1,68,487,4.0,12.0,1.0,1
487,20.75,20.75,0,2,1,0,488,4.0,12.0,1.0,1
488,12.75,12.75,2,2,1,2,489,4.0,12.0,1.0,1
489,16.75,16.75,1,9,1,12,490,4.0,12.0,1.0,1
490,12.5,12.5,1,16,1,51,491,4.0,12.0,1.0,1
491,16.0,16.0,1,15,1,84,492,4.0,12.0,1.0,1
492,20.75,20.75,0,7,0,8,493,4.0,12.0,1.0,1
493,12.0,12.0,2,27,3,76,494,4.0,12.0,1.0,1
494,9.75,9.75,2,16,1,52,495,4.0,12.0,1.0,1
495,20.5,20.5,0,5,1,29,496,4.0,13.0,1.0,1
496,17.95,17.95,0,22,3,21,497,4.0,13.0,1.0,1
497,20.5,20.5,0,5,1,29,498,4.0,13.0,1.0,1
498,16.5,16.5,1,4,2,33,499,4.0,13.0,1.0,1
499,12.0,12.0,2,31,3,43,500,4.0,13.0,1.0,1
500,16.5,16.5,1,26,3,72,501,4.0,13.0,1.0,1
501,12.0,12.0,2,28,3,25,502,4.0,13.0,1.0,1
502,16.75,16.75,1,2,0,1,503,4.0,14.0,1.0,1
503,18.5,18.5,0,17,3,20,504,4.0,14.0,1.0,1
504,16.5,16.5,0,23,1,26,505,4.0,14.0,1.0,1
505,16.0,16.0,1,20,1,18,506,4.0,14.0,1.0,1
506,12.0,12.0,2,27,3,76,507,4.0,14.0,1.0,1
507,16.5,16.5,1,6,2,69,508,4.0,14.0,1.0,1
508,20.75,20.75,0,2,0,0,509,4.0,14.0,1.0,1
509,18.5,18.5,0,17,3,20,510,4.0,14.0,1.0,1
510,16.5,16.5,1,14,2,54,511,4.0,14.0,1.0,1
511,16.0,16.0,1,27,1,75,512,4.0,14.0,1.0,1
512,10.5,10.5,2,23,1,28,513,4.0,15.0,1.0,1
513,12.0,12.0,2,5,1,31,514,4.0,15.0,1.0,1
514,20.5,20.5,0,30,1,44,515,4.0,15.0,1.0,1
515,20.75,20.75,0,6,1,68,516,4.0,15.0,1.0,1
516,18.5,18.5,0,17,1,20,517,4.0,15.0,1.0,1
517,16.5,16.5,1,21,1,57,518,4.0,15.0,1.0,1
518,12.0,12.0,2,15,1,85,519,4.0,15.0,1.0,1
519,17.95,17.95,0,22,3,21,520,4.0,15.0,1.0,1
520,12.25,12.25,2,12,2,61,521,4.0,15.0,1.0,1
521,11.0,11.0,2,19,1,49,522,4.0,16.0,1.0,1
522,12.75,12.75,2,9,0,13,523,4.0,16.0,1.0,1
523,16.5,16.5,1,4,2,33,524,4.0,16.0,1.0,1
524,16.0,16.0,1,30,1,45,525,4.0,16.0,1.0,1
525,20.75,20.75,0,8,0,80,526,4.0,16.0,1.0,1
526,20.75,20.75,0,2,0,0,527,4.0,16.0,1.0,1
527,16.75,16.75,1,2,0,1,528,4.0,16.0,1.0,1
528,12.75,12.75,2,10,0,67,529,4.0,16.0,1.0,1
529,20.5,20.5,0,20,1,17,530,4.0,16.0,1.0,1
530,16.75,16.75,1,2,0,1,531,4.0,17.0,1.0,1
531,16.0,16.0,1,15,1,84,532,4.0,17.0,1.0,1
532,12.75,12.75,2,13,3,37,533,4.0,17.0,1.0,1
533,21.0,21.0,0,13,3,35,534,4.0,17.0,1.0,1
534,20.75,20.75,0,21,2,56,535,4.0,17.0,1.0,1
535,12.5,12.5,2,26,3,73,536,4.0,17.0,1.0,1
536,16.75,16.75,1,8,0,81,537,4.0,17.0,1.0,1
537,20.75,20.75,0,7,0,8,538,4.0,18.0,1.0,1
538,12.0,12.0,2,30,1,46,539,4.0,18.0,1.0,1
539,12.5,12.5,2,21,2,58,540,4.0,18.0,1.0,1
540,16.75,16.75,1,2,0,1,541,4.0,18.0,1.0,1
541,20.75,20.75,0,29,2,77,542,4.0,18.0,1.0,1
542,12.0,12.0,2,27,3,76,543,4.0,18.0,1.0,1
543,16.75,16.75,1,9,0,12,544,4.0,18.0,1.0,1
544,12.5,12.5,2,4,2,34,545,4.0,18.0,1.0,1
545,16.0,16.0,1,30,1,45,546,4.0,18.0,1.0,1
546,16.75,16.75,1,7,0,9,547,4.0,18.0,1.0,1
547,20.5,20.5,0,20,1,17,548,4.0,19.0,1.0,1
548,16.0,16.0,1,28,3,24,549,4.0,19.0,1.0,1
549,12.0,12.0,2,28,3,25,550,4.0,19.0,1.0,1
550,20.75,20.75,0,26,3,71,551,4.0,19.0,1.0,1
551,20.75,20.75,0,4,2,32,552,4.0,19.0,1.0,1
552,16.75,16.75,1,8,0,81,553,4.0,19.0,1.0,1
553,14.75,14.75,1,22,3,22,554,4.0,20.0,1.0,1
554,16.25,16.25,1,12,2,60,555,4.0,20.0,1.0,1
555,20.75,20.75,0,29,2,77,556,4.0,20.0,1.0,1
556,16.25,16.25,1,0,2,6,557,4.0,20.0,1.0,1
557,20.75,20.75,0,8,0,80,558,4.0,20.0,1.0,1
558,16.0,16.0,1,18,3,89,559,4.0,20.0,1.0,1
559,20.5,20.5,0,20,1,17,560,4.0,20.0,1.0,1
560,12.5,12.5,2,29,2,79,561,4.0,20.0,1.0,1
561,12.5,12.5,2,4,2,34,562,4.0,20.0,1.0,1
562,20.75,20.75,0,6,2,68,563,4.0,20.0,1.0,1
563,20.75,20.75,0,2,0,0,564,4.0,20.0,1.0,1
564,20.75,20.75,0,11,0,14,565,4.0,20.0,1.0,1
565,16.75,16.75,1,9,0,12,566,4.0,20.0,1.0,1
566,15.25,15.25,0,16,1,50,567,4.0,20.0,1.0,1
567,13.25,13.25,1,23,1,27,568,4.0,20.0,1.0,1
568,16.25,16.25,1,12,2,60,569,4.0,20.0,1.0,1
569,12.5,12.5,2,29,2,79,570,4.0,20.0,1.0,1
570,10.5,10.5,2,23,1,28,571,4.0,20.0,1.0,1
571,20.75,20.75,0,8,0,80,572,4.0,20.0,1.0,1
572,20.75,20.75,0,2,0,0,573,4.0,21.0,1.0,1
573,12.25,12.25,2,0,2,7,574,4.0,21.0,1.0,1
574,14.75,14.75,1,22,3,22,575,4.0,21.0,1.0,1
575,16.0,16.0,1,31,3,42,576,4.0,21.0,1.0,1
576,16.5,16.5,1,21,2,57,577,4.0,22.0,1.0,1
577,23.65,23.65,2,3,2,4,578,4.0,22.0,1.0,1
578,20.75,20.75,0,2,0,0,579,4.0,22.0,1.0,1
579,23.65,23.65,2,3,2,4,580,4.0,22.0,1.0,1
580,18.5,18.5,0,20,3,20,581,4.0,22.0,1.0,1
581,18.5,18.5,0,20,3,20,582,6.0,11.0,1.0,1
582,16.0,16.0,1,20,3,24,583,6.0,11.0,1.0,1
583,16.5,16.5,0,20,1,26,584,6.0,11.0,1.0,1
584,16.0,16.0,1,20,3,75,585,6.0,11.0,1.0,1
585,17.5,17.5,0,20,1,47,586,6.0,11.0,1.0,1
586,20.75,20.75,0,20,0,8,587,6.0,11.0,1.0,1
587,20.75,20.75,0,9,0,11,588,6.0,11.0,1.0,1
588,16.0,16.0,1,20,1,18,589,6.0,11.0,1.0,1
589,15.25,15.25,0,16,1,50,590,6.0,12.0,1.0,1
590,18.5,18.5,0,17,3,20,591,6.0,12.0,1.0,1
591,20.5,20.5,0,15,1,83,592,6.0,12.0,1.0,1
592,23.65,23.65,2,3,2,4,593,6.0,12.0,1.0,1
593,16.75,16.75,1,7,0,9,594,6.0,12.0,1.0,1
594,20.75,20.75,0,26,3,71,595,6.0,12.0,1.0,1
595,16.0,16.0,1,31,3,42,596,6.0,13.0,1.0,1
596,16.75,16.75,1,9,0,12,597,6.0,13.0,1.0,1
597,20.25,20.25,0,31,3,41,598,6.0,13.0,1.0,1
598,16.25,16.25,1,12,2,60,599,6.0,13.0,1.0,1
599,20.75,20.75,0,6,2,68,600,6.0,13.0,1.0,1
600,16.5,16.5,1,14,2,54,601,6.0,13.0,1.0,1
601,17.95,17.95,0,22,3,21,602,6.0,13.0,1.0,1
602,20.25,20.25,0,25,3,38,603,6.0,13.0,1.0,1
603,12.0,12.0,2,30,1,46,604,6.0,13.0,1.0,1
604,20.75,20.75,0,4,2,32,605,6.0,13.0,1.0,1
605,9.75,9.75,2,16,1,52,606,6.0,13.0,1.0,1
606,16.75,16.75,1,9,0,12,607,6.0,13.0,1.0,1
607,20.75,20.75,0,10,0,65,608,6.0,14.0,1.0,1
608,20.75,20.75,0,26,3,71,609,6.0,14.0,1.0,1
609,20.75,20.75,0,8,0,80,610,6.0,14.0,1.0,1
610,12.0,12.0,2,1,1,3,611,6.0,14.0,1.0,1
611,33.5,16.75,1,7,0,9,612,6.0,14.0,1.0,2
612,33.5,16.75,1,9,0,12,613,6.0,14.0,1.0,2
613,41.5,20.75,0,11,0,14,614,6.0,14.0,1.0,2
614,16.0,16.0,1,20,1,18,615,6.0,14.0,1.0,1
615,16.5,16.5,1,4,2,33,616,6.0,14.0,1.0,1
616,12.25,12.25,2,12,2,61,617,6.0,14.0,1.0,1
617,16.5,16.5,1,24,2,63,618,6.0,14.0,1.0,1
618,16.75,16.75,1,10,0,66,619,6.0,14.0,1.0,1
619,12.0,12.0,2,15,1,85,620,6.0,14.0,1.0,1
620,16.5,16.5,1,4,2,33,621,6.0,14.0,1.0,1
621,12.5,12.5,2,24,2,64,622,6.0,14.0,1.0,1
622,17.95,17.95,0,22,3,21,623,6.0,14.0,1.0,1
623,20.75,20.75,0,8,0,80,624,6.0,14.0,1.0,1
624,20.5,20.5,0,20,1,17,625,6.0,14.0,1.0,1
625,18.5,18.5,0,17,3,20,626,6.0,14.0,1.0,1
626,9.75,9.75,2,16,1,52,627,6.0,14.0,1.0,1
627,16.25,16.25,1,12,2,60,628,6.0,14.0,1.0,1
628,18.5,18.5,0,17,3,20,629,6.0,15.0,1.0,1
629,20.75,20.75,0,6,2,68,630,6.0,15.0,1.0,1
630,14.75,14.75,1,20,3,22,631,6.0,15.0,1.0,1
631,16.75,16.75,1,20,3,36,632,6.0,15.0,1.0,1
632,20.75,20.75,0,20,0,65,633,6.0,15.0,1.0,1
633,16.75,16.75,1,20,0,9,634,6.0,16.0,1.0,1
634,16.75,16.75,1,20,0,12,635,6.0,16.0,1.0,1
635,16.5,16.5,1,20,2,57,636,6.0,16.0,1.0,1
636,16.0,16.0,1,18,3,89,637,6.0,16.0,1.0,1
637,12.25,12.25,2,12,2,61,638,6.0,16.0,1.0,1
638,12.0,12.0,2,20,1,19,639,6.0,16.0,1.0,1
639,18.5,18.5,0,17,3,20,640,6.0,16.0,1.0,1
640,20.75,20.75,0,14,2,53,641,6.0,16.0,1.0,1
641,20.75,20.75,0,26,3,71,642,6.0,16.0,1.0,1
642,16.0,16.0,1,30,1,45,643,6.0,16.0,1.0,1
643,14.75,14.75,1,22,3,22,644,6.0,16.0,1.0,1
644,10.5,10.5,2,23,1,28,645,6.0,16.0,1.0,1
645,16.0,16.0,1,30,1,45,646,6.0,16.0,1.0,1
646,20.75,20.75,0,21,2,56,647,6.0,16.0,1.0,1
647,16.5,16.5,1,4,2,33,648,6.0,17.0,1.0,1
648,20.75,20.75,0,14,2,53,649,6.0,17.0,1.0,1
649,16.5,16.5,1,4,2,33,650,6.0,17.0,1.0,1
650,14.5,14.5,1,19,1,48,651,6.0,17.0,1.0,1
651,12.5,12.5,1,16,1,51,652,6.0,17.0,1.0,1
652,12.25,12.25,2,12,2,61,653,6.0,17.0,1.0,1
653,23.65,23.65,2,3,2,4,654,6.0,17.0,1.0,1
654,20.75,20.75,0,21,2,56,655,6.0,17.0,1.0,1
655,20.75,20.75,0,29,2,77,656,6.0,17.0,1.0,1
656,18.5,18.5,0,17,3,20,657,6.0,17.0,1.0,1
657,12.0,12.0,2,20,1,19,658,6.0,17.0,1.0,1
658,16.0,16.0,1,18,3,89,659,6.0,17.0,1.0,1
659,20.75,20.75,0,2,0,0,660,6.0,17.0,1.0,1
660,33.5,16.75,1,9,0,12,661,6.0,17.0,1.0,2
661,14.75,14.75,1,22,3,22,662,6.0,17.0,1.0,1
662,16.5,16.5,1,26,3,72,663,6.0,17.0,1.0,1
663,20.25,20.25,0,27,3,74,664,6.0,17.0,1.0,1
664,12.0,12.0,2,20,1,19,665,6.0,17.0,1.0,1
665,12.75,12.75,2,13,3,37,666,6.0,17.0,1.0,1
666,16.75,16.75,1,2,0,1,667,6.0,18.0,1.0,1
667,20.75,20.75,0,4,2,32,668,6.0,18.0,1.0,1
668,20.75,20.75,0,8,0,80,669,6.0,18.0,1.0,1
669,16.75,16.75,1,7,0,9,670,6.0,18.0,1.0,1
670,12.0,12.0,2,28,3,25,671,6.0,18.0,1.0,1
671,12.0,12.0,2,5,1,31,672,6.0,18.0,1.0,1
672,16.75,16.75,1,8,0,81,673,6.0,18.0,1.0,1
673,16.75,16.75,1,10,0,66,674,6.0,19.0,1.0,1
674,16.75,16.75,1,7,0,9,675,6.0,19.0,1.0,1
675,12.75,12.75,2,7,0,10,676,6.0,19.0,1.0,1
676,16.75,16.75,1,9,0,12,677,6.0,19.0,1.0,1
677,12.0,12.0,2,20,1,19,678,6.0,19.0,1.0,1
678,12.0,12.0,2,20,1,19,679,6.0,19.0,1.0,1
679,16.0,16.0,1,27,3,75,680,6.0,19.0,1.0,1
680,12.0,12.0,2,1,1,3,681,6.0,19.0,1.0,1
681,12.0,12.0,2,5,1,31,682,6.0,19.0,1.0,1
682,12.75,12.75,2,13,3,37,683,6.0,19.0,1.0,1
683,12.5,12.5,2,29,2,79,684,6.0,19.0,1.0,1
684,20.5,20.5,0,30,1,44,685,6.0,19.0,1.0,1
685,20.75,20.75,0,14,2,53,686,6.0,19.0,1.0,1
686,12.0,12.0,2,1,1,3,687,6.0,20.0,1.0,1
687,16.0,16.0,1,5,1,30,688,6.0,20.0,1.0,1
688,9.75,9.75,2,16,1,52,689,6.0,20.0,1.0,1
689,10.5,10.5,2,23,1,28,690,6.0,20.0,1.0,1
690,20.25,20.25,0,31,3,41,691,6.0,20.0,1.0,1
691,15.25,15.25,0,16,1,50,692,6.0,20.0,1.0,1
692,12.25,12.25,2,12,2,61,693,6.0,20.0,1.0,1
693,16.5,16.5,1,6,2,69,694,6.0,20.0,1.0,1
694,12.0,12.0,2,1,1,3,695,6.0,20.0,1.0,1
695,10.5,10.5,2,23,1,28,696,6.0,20.0,1.0,1
696,16.0,16.0,1,30,1,45,697,6.0,20.0,1.0,1
697,20.5,20.5,0,20,1,17,698,6.0,21.0,1.0,1
698,16.75,16.75,1,8,0,81,699,6.0,21.0,1.0,1
699,16.5,16.5,0,23,1,26,700,6.0,21.0,1.0,1
700,17.5,17.5,0,19,1,47,701,6.0,21.0,1.0,1
701,12.75,12.75,2,8,0,82,702,6.0,21.0,1.0,1
702,18.5,18.5,0,17,3,20,703,2.0,11.0,1.0,1
703,16.5,16.5,1,14,2,54,704,2.0,11.0,1.0,1
704,10.5,10.5,2,23,1,28,705,2.0,11.0,1.0,1
705,12.75,12.75,2,8,0,82,706,2.0,11.0,1.0,1
706,20.25,20.25,0,12,2,59,707,2.0,11.0,1.0,1
707,12.0,12.0,2,1,1,3,708,2.0,12.0,1.0,1
708,23.65,23.65,2,3,2,4,709,2.0,12.0,1.0,1
709,16.75,16.75,1,9,0,12,710,2.0,12.0,1.0,1
710,16.25,16.25,1,12,2,60,711,2.0,12.0,1.0,1
711,16.0,16.0,1,20,1,18,712,2.0,12.0,1.0,1
712,16.25,16.25,1,0,2,6,713,2.0,12.0,1.0,1
713,18.5,18.5,0,17,3,20,714,2.0,12.0,1.0,1
714,16.0,16.0,1,28,3,24,715,2.0,12.0,1.0,1
715,13.25,13.25,1,23,1,27,716,2.0,12.0,1.0,1
716,16.0,16.0,1,18,3,89,717,2.0,12.0,1.0,1
717,16.0,16.0,1,20,1,18,718,2.0,12.0,1.0,1
718,10.5,10.5,2,23,1,28,719,2.0,12.0,1.0,1
719,16.5,16.5,1,4,2,33,720,2.0,12.0,1.0,1
720,12.75,12.75,2,7,0,10,721,2.0,12.0,1.0,1
721,16.0,16.0,1,20,1,18,722,2.0,12.0,1.0,1
722,17.95,17.95,0,22,3,21,723,2.0,12.0,1.0,1
723,10.5,10.5,2,23,1,28,724,2.0,12.0,1.0,1
724,17.5,17.5,0,19,1,47,725,2.0,12.0,1.0,1
725,12.5,12.5,2,21,2,58,726,2.0,12.0,1.0,1
726,12.0,12.0,2,27,3,76,727,2.0,12.0,1.0,1
727,20.5,20.5,0,5,1,29,728,2.0,12.0,1.0,1
728,20.25,20.25,0,31,3,41,729,2.0,12.0,1.0,1
729,12.5,12.5,2,24,2,64,730,2.0,12.0,1.0,1
730,20.75,20.75,0,6,2,68,731,2.0,12.0,1.0,1
731,16.5,16.5,1,4,2,33,732,2.0,12.0,1.0,1
732,16.75,16.75,1,7,0,9,733,2.0,12.0,1.0,1
733,20.75,20.75,0,11,0,14,734,2.0,12.0,1.0,1
734,20.75,20.75,0,4,2,32,735,2.0,12.0,1.0,1
735,20.75,20.75,0,7,0,8,736,2.0,13.0,1.0,1
736,20.75,20.75,0,11,0,14,737,2.0,13.0,1.0,1
737,12.0,12.0,2,20,1,19,738,2.0,13.0,1.0,1
738,20.75,20.75,0,8,0,80,739,2.0,13.0,1.0,1
739,16.0,16.0,1,20,1,18,740,2.0,13.0,1.0,1
740,18.5,18.5,0,17,3,20,741,2.0,13.0,1.0,1
741,12.0,12.0,2,20,1,19,742,2.0,13.0,1.0,1
742,12.0,12.0,2,18,3,90,743,2.0,13.0,1.0,1
743,16.75,16.75,1,7,0,9,744,2.0,13.0,1.0,1
744,20.75,20.75,0,29,2,77,745,2.0,13.0,1.0,1
745,16.0,16.0,1,20,1,18,746,2.0,13.0,1.0,1
746,20.25,20.25,0,25,3,38,747,2.0,13.0,1.0,1
747,20.75,20.75,0,6,2,68,748,2.0,13.0,1.0,1
748,16.5,16.5,1,29,2,78,749,2.0,13.0,1.0,1
749,12.0,12.0,2,1,1,3,750,2.0,13.0,1.0,1
750,16.75,16.75,1,9,0,12,751,2.0,13.0,1.0,1
751,16.0,16.0,1,20,1,18,752,2.0,13.0,1.0,1
752,12.0,12.0,2,20,1,19,753,2.0,13.0,1.0,1
753,18.5,18.5,0,17,3,20,754,2.0,13.0,1.0,1
754,35.9,17.95,0,22,3,21,755,2.0,13.0,1.0,2
755,16.5,16.5,0,23,1,26,756,2.0,13.0,1.0,1
756,17.5,17.5,0,19,1,47,757,2.0,13.0,1.0,1
757,12.5,12.5,2,14,2,55,758,2.0,13.0,1.0,1
758,20.25,20.25,0,12,2,59,759,2.0,13.0,1.0,1
759,20.75,20.75,0,6,2,68,760,2.0,13.0,1.0,1
760,16.5,16.5,1,6,2,69,761,2.0,13.0,1.0,1
761,20.25,20.25,0,27,3,74,762,2.0,13.0,1.0,1
762,16.0,16.0,1,15,1,84,763,2.0,13.0,1.0,1
763,16.5,16.5,1,21,2,57,764,2.0,13.0,1.0,1
764,16.25,16.25,1,12,2,60,765,2.0,14.0,1.0,1
765,20.75,20.75,0,10,0,65,766,2.0,14.0,1.0,1
766,16.75,16.75,1,8,0,81,767,2.0,14.0,1.0,1
767,16.75,16.75,1,9,0,12,768,2.0,14.0,1.0,1
768,20.25,20.25,0,0,2,5,769,2.0,14.0,1.0,1
769,12.5,12.5,1,16,1,51,770,2.0,14.0,1.0,1
770,16.75,16.75,1,10,0,66,771,2.0,14.0,1.0,1
771,20.75,20.75,0,8,0,80,772,2.0,14.0,1.0,1
772,20.25,20.25,0,25,3,38,773,2.0,14.0,1.0,1
773,20.75,20.75,0,21,2,56,774,2.0,14.0,1.0,1
774,16.5,16.5,0,23,1,26,775,2.0,15.0,1.0,1
775,15.25,15.25,0,16,1,50,776,2.0,15.0,1.0,1
776,20.25,20.25,0,31,3,41,777,2.0,15.0,1.0,1
777,20.75,20.75,0,8,0,80,778,2.0,15.0,1.0,1
778,25.5,25.5,3,15,1,86,779,2.0,15.0,1.0,1
779,16.5,16.5,1,6,2,69,780,2.0,15.0,1.0,1
780,12.5,12.5,2,14,2,55,781,2.0,15.0,1.0,1
781,20.75,16.75,1,2,0,1,782,2.0,15.0,1.0,1
782,20.75,9.75,2,16,1,52,783,2.0,15.0,1.0,1
783,20.75,20.25,0,12,2,59,784,2.0,15.0,1.0,1
784,20.75,20.75,0,10,0,65,785,2.0,15.0,1.0,1
785,20.75,18.5,0,17,3,20,786,2.0,15.0,1.0,1
786,20.75,14.75,1,22,3,22,787,2.0,15.0,1.0,1
787,20.75,16.0,1,5,1,30,788,2.0,16.0,1.0,1
788,12.5,12.5,2,14,2,55,789,2.0,16.0,1.0,1
789,12.0,12.0,2,27,3,76,790,2.0,16.0,1.0,1
790,12.0,12.0,2,28,3,25,791,2.0,16.0,1.0,1
791,10.5,10.5,2,23,1,28,792,2.0,16.0,1.0,1
792,20.5,20.5,0,5,1,29,793,2.0,16.0,1.0,1
793,12.0,12.0,2,30,1,46,794,2.0,16.0,1.0,1
794,20.25,20.25,0,27,3,74,795,2.0,16.0,1.0,1
795,20.75,20.75,0,8,0,80,796,2.0,16.0,1.0,1
796,16.0,16.0,1,18,3,89,797,2.0,16.0,1.0,1
797,16.0,16.0,1,20,1,18,798,2.0,16.0,1.0,1
798,20.75,20.75,0,8,0,80,799,2.0,16.0,1.0,1
799,12.75,12.75,2,8,0,82,800,2.0,16.0,1.0,1
800,15.25,15.25,0,16,1,50,801,2.0,17.0,1.0,1
801,20.5,20.5,0,20,1,17,802,2.0,17.0,1.0,1
802,25.0,12.5,1,16,1,51,803,2.0,17.0,1.0,2
803,12.5,12.5,2,6,2,70,804,2.0,17.0,1.0,1
804,12.0,12.0,2,1,1,3,805,2.0,17.0,1.0,1
805,13.25,13.25,1,23,1,27,806,2.0,17.0,1.0,1
806,12.0,12.0,2,1,1,3,807,2.0,17.0,1.0,1
807,20.5,20.5,0,5,1,29,808,2.0,17.0,1.0,1
808,20.75,20.75,0,2,0,0,809,2.0,17.0,1.0,1
809,20.75,20.75,0,7,0,8,810,2.0,17.0,1.0,1
810,12.5,12.5,2,21,2,58,811,2.0,17.0,1.0,1
811,12.0,12.0,2,28,3,25,812,2.0,18.0,1.0,1
812,20.25,20.25,0,18,3,88,813,2.0,18.0,1.0,1
813,16.75,16.75,1,9,0,12,814,2.0,18.0,1.0,1
814,16.5,16.5,1,4,2,33,815,2.0,18.0,1.0,1
815,16.75,16.75,1,9,0,12,816,2.0,18.0,1.0,1
